timestamp,power.draw,clocks.sm,clocks.mem,utilization.gpu,utilization.memory
2026/01/04 05:14:35.259,109.91,465,2619,0,0
2026/01/04 05:14:35.259,124.93,1980,2619,0,0
2026/01/04 05:14:35.259,114.44,1980,2619,0,0
2026/01/04 05:14:35.260,112.58,1980,2619,0,0
2026/01/04 05:14:35.260,125.02,1980,2619,0,0
2026/01/04 05:14:35.260,106.49,420,2619,0,0
2026/01/04 05:14:35.260,112.45,435,2619,0,0
2026/01/04 05:14:35.260,108.91,375,2619,0,0
2026/01/04 05:14:35.310,109.91,435,2619,0,0
2026/01/04 05:14:35.310,124.94,1980,2619,0,0
2026/01/04 05:14:35.310,114.45,1980,2619,0,0
2026/01/04 05:14:35.310,112.58,1980,2619,0,0
2026/01/04 05:14:35.310,125.02,1980,2619,0,0
2026/01/04 05:14:35.310,101.43,420,2619,0,0
2026/01/04 05:14:35.310,107.16,435,2619,0,0
2026/01/04 05:14:35.310,103.44,345,2619,0,0
2026/01/04 05:14:35.360,104.99,435,2619,0,0
2026/01/04 05:14:35.360,124.94,1980,2619,0,0
2026/01/04 05:14:35.360,114.45,1980,2619,0,0
2026/01/04 05:14:35.360,112.60,1980,2619,0,0
2026/01/04 05:14:35.360,125.03,1980,2619,0,0
2026/01/04 05:14:35.360,101.43,420,2619,0,0
2026/01/04 05:14:35.360,107.16,435,2619,0,0
2026/01/04 05:14:35.360,103.44,345,2619,0,0
2026/01/04 05:14:35.410,104.99,435,2619,0,0
2026/01/04 05:14:35.410,124.95,1980,2619,0,0
2026/01/04 05:14:35.410,114.45,1980,2619,0,0
2026/01/04 05:14:35.410,112.60,1980,2619,0,0
2026/01/04 05:14:35.410,125.03,1980,2619,0,0
2026/01/04 05:14:35.410,97.72,390,2619,0,0
2026/01/04 05:14:35.410,103.62,405,2619,0,0
2026/01/04 05:14:35.410,99.02,345,2619,0,0
2026/01/04 05:14:35.460,100.85,435,2619,0,0
2026/01/04 05:14:35.460,124.95,1980,2619,0,0
2026/01/04 05:14:35.460,114.44,1980,2619,0,0
2026/01/04 05:14:35.460,112.60,1980,2619,0,0
2026/01/04 05:14:35.460,125.04,1980,2619,0,0
2026/01/04 05:14:35.460,97.72,390,2619,0,0
2026/01/04 05:14:35.460,103.62,405,2619,0,0
2026/01/04 05:14:35.460,99.02,345,2619,0,0
2026/01/04 05:14:35.510,100.85,435,2619,0,0
2026/01/04 05:14:35.510,124.96,1980,2619,0,0
2026/01/04 05:14:35.510,114.44,1980,2619,0,0
2026/01/04 05:14:35.510,112.60,1980,2619,0,0
2026/01/04 05:14:35.510,125.04,1980,2619,0,0
2026/01/04 05:14:35.510,92.99,390,2619,0,0
2026/01/04 05:14:35.510,98.30,405,2619,0,0
2026/01/04 05:14:35.510,99.02,345,2619,0,0
2026/01/04 05:14:35.561,97.23,405,2619,0,0
2026/01/04 05:14:35.561,124.96,1980,2619,0,0
2026/01/04 05:14:35.561,114.47,1980,2619,0,0
2026/01/04 05:14:35.561,112.61,1980,2619,0,0
2026/01/04 05:14:35.561,125.05,1980,2619,0,0
2026/01/04 05:14:35.561,92.99,390,2619,0,0
2026/01/04 05:14:35.561,98.30,405,2619,0,0
2026/01/04 05:14:35.561,93.11,345,2619,0,0
2026/01/04 05:14:35.611,97.23,405,2619,0,0
2026/01/04 05:14:35.611,124.92,1980,2619,0,0
2026/01/04 05:14:35.611,114.47,1980,2619,0,0
2026/01/04 05:14:35.611,112.61,1980,2619,0,0
2026/01/04 05:14:35.611,125.05,1980,2619,0,0
2026/01/04 05:14:35.611,87.90,360,2619,0,0
2026/01/04 05:14:35.611,93.45,360,2619,0,0
2026/01/04 05:14:35.611,88.19,345,2619,0,0
2026/01/04 05:14:35.661,92.99,405,2619,0,0
2026/01/04 05:14:35.661,124.92,1980,2619,0,0
2026/01/04 05:14:35.661,114.49,1980,2619,0,0
2026/01/04 05:14:35.661,112.61,450,2619,0,0
2026/01/04 05:14:35.661,125.07,1980,2619,0,0
2026/01/04 05:14:35.661,87.90,360,2619,0,0
2026/01/04 05:14:35.661,93.45,360,2619,0,0
2026/01/04 05:14:35.661,88.19,345,2619,0,0
2026/01/04 05:14:35.711,92.99,405,2619,0,0
2026/01/04 05:14:35.711,121.08,465,2619,0,0
2026/01/04 05:14:35.711,114.49,450,2619,0,0
2026/01/04 05:14:35.711,108.91,450,2619,0,0
2026/01/04 05:14:35.711,125.07,1980,2619,0,0
2026/01/04 05:14:35.711,83.91,360,2619,0,0
