timestamp,power.draw,clocks.sm,clocks.mem,utilization.gpu,utilization.memory
2026/01/04 05:21:59.294,112.17,1980,2619,0,0
2026/01/04 05:21:59.294,124.69,1980,2619,0,0
2026/01/04 05:21:59.294,114.27,1980,2619,0,0
2026/01/04 05:21:59.294,112.62,1980,2619,0,0
2026/01/04 05:21:59.294,125.00,765,2619,0,0
2026/01/04 05:21:59.294,115.75,765,2619,0,0
2026/01/04 05:21:59.294,118.29,1980,2619,0,0
2026/01/04 05:21:59.295,124.74,1980,2619,0,0
2026/01/04 05:21:59.345,112.16,1980,2619,0,0
2026/01/04 05:21:59.345,124.69,1980,2619,0,0
2026/01/04 05:21:59.345,114.25,1980,2619,0,0
2026/01/04 05:21:59.345,112.62,1980,2619,0,0
2026/01/04 05:21:59.345,120.10,765,2619,0,0
2026/01/04 05:21:59.345,114.50,765,2619,0,0
2026/01/04 05:21:59.345,118.29,1980,2619,0,0
2026/01/04 05:21:59.345,124.74,1980,2619,0,0
2026/01/04 05:21:59.395,112.16,1980,2619,0,0
2026/01/04 05:21:59.395,124.72,1980,2619,0,0
2026/01/04 05:21:59.395,114.25,1980,2619,0,0
2026/01/04 05:21:59.395,112.62,1980,2619,0,0
2026/01/04 05:21:59.395,120.10,765,2619,0,0
2026/01/04 05:21:59.395,114.50,720,2619,0,0
2026/01/04 05:21:59.395,118.28,1980,2619,0,0
2026/01/04 05:21:59.395,120.59,420,2619,0,0
2026/01/04 05:21:59.445,112.16,1980,2619,0,0
2026/01/04 05:21:59.445,124.72,1980,2619,0,0
2026/01/04 05:21:59.445,114.25,1980,2619,0,0
2026/01/04 05:21:59.445,112.60,1980,2619,0,0
2026/01/04 05:21:59.445,115.88,690,2619,0,0
2026/01/04 05:21:59.445,110.47,720,2619,0,0
2026/01/04 05:21:59.445,118.28,600,2619,0,0
2026/01/04 05:21:59.445,120.59,420,2619,0,0
2026/01/04 05:21:59.495,112.16,585,2619,0,0
2026/01/04 05:21:59.495,124.74,1980,2619,0,0
2026/01/04 05:21:59.495,114.25,1980,2619,0,0
2026/01/04 05:21:59.495,112.60,1980,2619,0,0
2026/01/04 05:21:59.495,115.88,690,2619,0,0
2026/01/04 05:21:59.495,110.47,720,2619,0,0
2026/01/04 05:21:59.495,113.41,600,2619,0,0
2026/01/04 05:21:59.495,120.59,420,2619,0,0
2026/01/04 05:21:59.545,111.59,585,2619,0,0
