timestamp,power.draw,clocks.sm,clocks.mem,utilization.gpu,utilization.memory
2026/01/04 04:39:16.764,111.82,1980,2619,0,0
2026/01/04 04:39:16.764,123.49,1980,2619,0,0
2026/01/04 04:39:16.764,111.85,480,2619,0,0
2026/01/04 04:39:16.765,111.73,1980,2619,0,0
2026/01/04 04:39:16.765,124.33,1980,2619,0,0
2026/01/04 04:39:16.765,114.57,1980,2619,0,0
2026/01/04 04:39:16.765,117.64,1980,2619,0,0
2026/01/04 04:39:16.765,123.77,1980,2619,0,0
2026/01/04 04:39:16.815,111.88,1980,2619,0,0
2026/01/04 04:39:16.815,123.48,1980,2619,0,0
2026/01/04 04:39:16.815,111.85,480,2619,0,0
2026/01/04 04:39:16.815,111.72,1980,2619,0,0
2026/01/04 04:39:16.815,124.33,1980,2619,0,0
2026/01/04 04:39:16.815,114.60,1980,2619,0,0
2026/01/04 04:39:16.815,117.64,1980,2619,0,0
2026/01/04 04:39:16.815,123.77,1980,2619,0,0
2026/01/04 04:39:16.865,111.88,1980,2619,0,0
2026/01/04 04:39:16.865,123.48,1980,2619,0,0
2026/01/04 04:39:16.865,107.80,450,2619,0,0
2026/01/04 04:39:16.865,111.72,1980,2619,0,0
2026/01/04 04:39:16.865,124.34,1980,2619,0,0
2026/01/04 04:39:16.865,114.61,1980,2619,0,0
2026/01/04 04:39:16.865,117.64,1980,2619,0,0
2026/01/04 04:39:16.865,123.76,1980,2619,0,0
2026/01/04 04:39:16.915,111.93,1980,2619,0,0
2026/01/04 04:39:16.915,123.48,480,2619,0,0
2026/01/04 04:39:16.915,107.80,450,2619,0,0
2026/01/04 04:39:16.915,111.72,1980,2619,0,0
2026/01/04 04:39:16.915,124.34,1980,2619,0,0
2026/01/04 04:39:16.915,114.61,1980,2619,0,0
2026/01/04 04:39:16.915,117.63,1980,2619,0,0
2026/01/04 04:39:16.915,123.76,1980,2619,0,0
2026/01/04 04:39:16.965,111.93,1980,2619,0,0
2026/01/04 04:39:16.965,118.97,480,2619,0,0
2026/01/04 04:39:16.965,107.80,450,2619,0,0
2026/01/04 04:39:16.966,111.72,1980,2619,0,0
2026/01/04 04:39:16.966,124.33,1980,2619,0,0
2026/01/04 04:39:16.966,114.61,1980,2619,0,0
2026/01/04 04:39:16.966,117.63,1980,2619,0,0
2026/01/04 04:39:16.966,123.75,1980,2619,0,0
2026/01/04 04:39:17.016,111.97,1980,2619,0,0
2026/01/04 04:39:17.016,118.97,450,2619,0,0
2026/01/04 04:39:17.016,103.50,450,2619,0,0
2026/01/04 04:39:17.016,107.85,465,2619,0,0
2026/01/04 04:39:17.016,124.33,1980,2619,0,0
2026/01/04 04:39:17.016,114.59,1980,2619,0,0
2026/01/04 04:39:17.016,117.62,1980,2619,0,0
2026/01/04 04:39:17.016,123.75,1980,2619,0,0
2026/01/04 04:39:17.066,111.97,1980,2619,0,0
2026/01/04 04:39:17.066,113.28,450,2619,0,0
2026/01/04 04:39:17.066,99.31,405,2619,0,0
2026/01/04 04:39:17.066,107.85,465,2619,0,0
2026/01/04 04:39:17.066,124.33,1980,2619,0,0
2026/01/04 04:39:17.066,114.59,1980,2619,0,0
2026/01/04 04:39:17.066,117.62,1980,2619,0,0
2026/01/04 04:39:17.066,120.29,420,2619,0,0
2026/01/04 04:39:17.116,112.05,1980,2619,0,0
2026/01/04 04:39:17.116,113.28,450,2619,0,0
2026/01/04 04:39:17.116,99.31,405,2619,0,0
2026/01/04 04:39:17.116,103.81,465,2619,0,0
2026/01/04 04:39:17.116,124.33,1980,2619,0,0
2026/01/04 04:39:17.116,114.59,1980,2619,0,0
2026/01/04 04:39:17.116,117.62,1980,2619,0,0
2026/01/04 04:39:17.116,120.29,420,2619,0,0
2026/01/04 04:39:17.166,112.08,1980,2619,0,0
2026/01/04 04:39:17.166,109.79,450,2619,0,0
2026/01/04 04:39:17.166,99.31,405,2619,0,0
2026/01/04 04:39:17.166,103.81,465,2619,0,0
2026/01/04 04:39:17.166,124.33,465,2619,0,0
2026/01/04 04:39:17.166,114.59,1980,2619,0,0
2026/01/04 04:39:17.166,117.62,1980,2619,0,0
2026/01/04 04:39:17.166,114.37,390,2619,0,0
2026/01/04 04:39:17.216,112.08,1980,2619,0,0
2026/01/04 04:39:17.216,109.79,450,2619,0,0
2026/01/04 04:39:17.216,94.68,405,2619,0,0
2026/01/04 04:39:17.216,99.69,420,2619,0,0
2026/01/04 04:39:17.216,122.13,465,2619,0,0
2026/01/04 04:39:17.216,114.61,1980,2619,0,0
2026/01/04 04:39:17.216,117.60,1980,2619,0,0
2026/01/04 04:39:17.216,114.37,390,2619,0,0
2026/01/04 04:39:17.267,112.08,1980,2619,0,0
2026/01/04 04:39:17.267,105.15,405,2619,0,0
2026/01/04 04:39:17.267,91.38,375,2619,0,0
2026/01/04 04:39:17.267,99.69,420,2619,0,0
2026/01/04 04:39:17.267,118.66,435,2619,0,0
2026/01/04 04:39:17.267,114.61,1980,2619,0,0
2026/01/04 04:39:17.267,117.60,1980,2619,0,0
2026/01/04 04:39:17.267,114.37,390,2619,0,0
2026/01/04 04:39:17.317,112.16,1980,2619,0,0
2026/01/04 04:39:17.317,105.15,405,2619,0,0
2026/01/04 04:39:17.317,91.38,375,2619,0,0
2026/01/04 04:39:17.317,99.69,420,2619,0,0
2026/01/04 04:39:17.317,118.66,435,2619,0,0
2026/01/04 04:39:17.317,114.60,1980,2619,0,0
2026/01/04 04:39:17.317,117.60,1980,2619,0,0
2026/01/04 04:39:17.317,109.53,390,2619,0,0
2026/01/04 04:39:17.367,112.16,1980,2619,0,0
2026/01/04 04:39:17.367,99.12,375,2619,0,0
2026/01/04 04:39:17.367,91.38,375,2619,0,0
2026/01/04 04:39:17.367,94.42,420,2619,0,0
2026/01/04 04:39:17.367,114.35,435,2619,0,0
2026/01/04 04:39:17.367,114.60,450,2619,0,0
2026/01/04 04:39:17.367,117.60,1980,2619,0,0
2026/01/04 04:39:17.367,109.53,360,2619,0,0
2026/01/04 04:39:17.417,112.21,1980,2619,0,0
2026/01/04 04:39:17.417,99.12,375,2619,0,0
2026/01/04 04:39:17.417,85.89,375,2619,0,0
2026/01/04 04:39:17.417,94.42,390,2619,0,0
2026/01/04 04:39:17.417,114.35,435,2619,0,0
2026/01/04 04:39:17.417,112.40,450,2619,0,0
2026/01/04 04:39:17.417,113.88,450,2619,0,0
2026/01/04 04:39:17.417,104.63,360,2619,0,0
2026/01/04 04:39:17.467,112.21,1980,2619,0,0
2026/01/04 04:39:17.467,94.97,375,2619,0,0
2026/01/04 04:39:17.467,85.89,375,2619,0,0
2026/01/04 04:39:17.467,90.18,390,2619,0,0
2026/01/04 04:39:17.467,110.01,405,2619,0,0
2026/01/04 04:39:17.467,112.40,450,2619,0,0
2026/01/04 04:39:17.467,113.88,450,2619,0,0
2026/01/04 04:39:17.467,104.63,360,2619,0,0
2026/01/04 04:39:17.517,112.25,1980,2619,0,0
2026/01/04 04:39:17.517,94.97,375,2619,0,0
2026/01/04 04:39:17.517,83.13,345,2619,0,0
2026/01/04 04:39:17.517,90.18,390,2619,0,0
2026/01/04 04:39:17.517,110.01,405,2619,0,0
2026/01/04 04:39:17.517,108.36,435,2619,0,0
2026/01/04 04:39:17.517,109.40,450,2619,0,0
2026/01/04 04:39:17.517,98.70,360,2619,0,0
2026/01/04 04:39:17.568,112.25,435,2619,0,0
2026/01/04 04:39:17.568,88.69,345,2619,0,0
2026/01/04 04:39:17.568,83.13,345,2619,0,0
2026/01/04 04:39:17.568,86.48,390,2619,0,0
2026/01/04 04:39:17.568,110.01,405,2619,0,0
2026/01/04 04:39:17.568,108.36,435,2619,0,0
2026/01/04 04:39:17.568,109.40,450,2619,0,0
2026/01/04 04:39:17.568,98.70,360,2619,0,0
2026/01/04 04:39:17.618,109.19,435,2619,0,0
2026/01/04 04:39:17.618,88.69,345,2619,0,0
2026/01/04 04:39:17.618,78.98,345,2619,0,0
2026/01/04 04:39:17.618,86.48,345,2619,0,0
2026/01/04 04:39:17.618,104.81,405,2619,0,0
2026/01/04 04:39:17.618,104.23,435,2619,0,0
2026/01/04 04:39:17.618,105.25,405,2619,0,0
2026/01/04 04:39:17.618,95.34,345,2619,0,0
2026/01/04 04:39:17.668,109.19,435,2619,0,0
2026/01/04 04:39:17.668,84.72,345,2619,0,0
2026/01/04 04:39:17.668,78.98,345,2619,0,0
2026/01/04 04:39:17.668,80.91,345,2619,0,0
2026/01/04 04:39:17.668,104.81,360,2619,0,0
2026/01/04 04:39:17.668,104.23,405,2619,0,0
2026/01/04 04:39:17.668,105.25,405,2619,0,0
