timestamp,power.draw,clocks.sm,clocks.mem,utilization.gpu,utilization.memory
2026/01/04 04:36:06.979,111.45,1980,2619,0,0
2026/01/04 04:36:06.979,124.44,1980,2619,0,0
2026/01/04 04:36:06.979,114.46,1980,2619,0,0
2026/01/04 04:36:06.979,101.16,435,2619,0,0
2026/01/04 04:36:06.979,121.27,480,2619,0,0
2026/01/04 04:36:06.979,115.42,1980,2619,0,0
2026/01/04 04:36:06.979,117.91,1980,2619,0,0
2026/01/04 04:36:06.980,116.25,405,2619,0,0
2026/01/04 04:36:07.030,111.45,1980,2619,0,0
2026/01/04 04:36:07.030,124.44,1980,2619,0,0
2026/01/04 04:36:07.030,114.46,1980,2619,0,0
2026/01/04 04:36:07.030,101.16,435,2619,0,0
2026/01/04 04:36:07.030,121.27,480,2619,0,0
2026/01/04 04:36:07.030,115.42,1980,2619,0,0
2026/01/04 04:36:07.030,117.91,1980,2619,0,0
2026/01/04 04:36:07.030,116.25,405,2619,0,0
2026/01/04 04:36:07.080,111.46,1980,2619,0,0
2026/01/04 04:36:07.080,124.46,1980,2619,0,0
2026/01/04 04:36:07.080,114.46,1980,2619,0,0
2026/01/04 04:36:07.080,97.79,435,2619,0,0
2026/01/04 04:36:07.080,116.94,435,2619,0,0
2026/01/04 04:36:07.080,115.43,1980,2619,0,0
2026/01/04 04:36:07.080,117.92,1980,2619,0,0
2026/01/04 04:36:07.080,112.58,405,2619,0,0
2026/01/04 04:36:07.130,111.46,1980,2619,0,0
2026/01/04 04:36:07.130,124.46,1980,2619,0,0
2026/01/04 04:36:07.130,114.46,1980,2619,0,0
2026/01/04 04:36:07.130,97.79,435,2619,0,0
2026/01/04 04:36:07.130,116.94,435,2619,0,0
2026/01/04 04:36:07.130,115.43,1980,2619,0,0
2026/01/04 04:36:07.130,117.92,1980,2619,0,0
2026/01/04 04:36:07.130,112.58,405,2619,0,0
2026/01/04 04:36:07.180,111.47,1980,2619,0,0
2026/01/04 04:36:07.180,124.44,1980,2619,0,0
2026/01/04 04:36:07.180,114.44,1980,2619,0,0
2026/01/04 04:36:07.180,93.59,405,2619,0,0
2026/01/04 04:36:07.180,111.71,435,2619,0,0
2026/01/04 04:36:07.180,115.43,1980,2619,0,0
2026/01/04 04:36:07.180,116.82,1980,2619,0,0
2026/01/04 04:36:07.180,106.76,360,2619,0,0
2026/01/04 04:36:07.230,111.47,1980,2619,0,0
2026/01/04 04:36:07.230,124.44,1980,2619,0,0
2026/01/04 04:36:07.230,114.44,1980,2619,0,0
2026/01/04 04:36:07.230,93.59,405,2619,0,0
2026/01/04 04:36:07.230,111.71,405,2619,0,0
2026/01/04 04:36:07.230,115.43,1980,2619,0,0
2026/01/04 04:36:07.230,116.82,1980,2619,0,0
2026/01/04 04:36:07.230,106.76,360,2619,0,0
2026/01/04 04:36:07.280,111.46,1980,2619,0,0
2026/01/04 04:36:07.281,124.46,1980,2619,0,0
2026/01/04 04:36:07.281,114.45,1980,2619,0,0
2026/01/04 04:36:07.281,89.36,405,2619,0,0
2026/01/04 04:36:07.281,107.72,405,2619,0,0
2026/01/04 04:36:07.281,112.59,465,2619,0,0
2026/01/04 04:36:07.281,112.42,465,2619,0,0
2026/01/04 04:36:07.281,101.53,360,2619,0,0
2026/01/04 04:36:07.331,111.46,450,2619,0,0
2026/01/04 04:36:07.331,124.46,1980,2619,0,0
2026/01/04 04:36:07.331,114.45,1980,2619,0,0
2026/01/04 04:36:07.331,89.36,405,2619,0,0
2026/01/04 04:36:07.331,107.72,405,2619,0,0
2026/01/04 04:36:07.331,112.59,465,2619,0,0
2026/01/04 04:36:07.331,112.42,465,2619,0,0
2026/01/04 04:36:07.331,101.53,360,2619,0,0
2026/01/04 04:36:07.381,110.26,450,2619,0,0
2026/01/04 04:36:07.381,124.46,1980,2619,0,0
2026/01/04 04:36:07.381,114.45,1980,2619,0,0
2026/01/04 04:36:07.381,85.15,360,2619,0,0
2026/01/04 04:36:07.381,103.89,405,2619,0,0
2026/01/04 04:36:07.381,107.46,465,2619,0,0
2026/01/04 04:36:07.381,112.42,465,2619,0,0
2026/01/04 04:36:07.381,96.62,345,2619,0,0
2026/01/04 04:36:07.431,110.26,450,2619,0,0
2026/01/04 04:36:07.431,124.46,1980,2619,0,0
2026/01/04 04:36:07.431,114.45,1980,2619,0,0
2026/01/04 04:36:07.431,85.15,360,2619,0,0
2026/01/04 04:36:07.431,103.89,405,2619,0,0
2026/01/04 04:36:07.431,107.46,465,2619,0,0
2026/01/04 04:36:07.431,108.20,465,2619,0,0
2026/01/04 04:36:07.431,96.62,345,2619,0,0
2026/01/04 04:36:07.481,106.95,450,2619,0,0
2026/01/04 04:36:07.481,124.48,1980,2619,0,0
2026/01/04 04:36:07.481,114.43,1980,2619,0,0
2026/01/04 04:36:07.481,80.09,360,2619,0,0
2026/01/04 04:36:07.481,99.53,375,2619,0,0
2026/01/04 04:36:07.481,103.14,420,2619,0,0
2026/01/04 04:36:07.481,108.20,420,2619,0,0
2026/01/04 04:36:07.481,91.64,345,2619,0,0
2026/01/04 04:36:07.531,106.95,450,2619,0,0
2026/01/04 04:36:07.531,124.48,1980,2619,0,0
2026/01/04 04:36:07.531,114.43,1980,2619,0,0
2026/01/04 04:36:07.531,80.09,360,2619,0,0
2026/01/04 04:36:07.531,99.53,375,2619,0,0
2026/01/04 04:36:07.531,103.14,420,2619,0,0
2026/01/04 04:36:07.531,102.98,420,2619,0,0
2026/01/04 04:36:07.531,91.64,345,2619,0,0
2026/01/04 04:36:07.582,102.77,420,2619,0,0
2026/01/04 04:36:07.582,124.46,1980,2619,0,0
2026/01/04 04:36:07.582,114.43,465,2619,0,0
2026/01/04 04:36:07.582,75.86,345,2619,0,0
2026/01/04 04:36:07.582,94.30,375,2619,0,0
2026/01/04 04:36:07.582,98.84,420,2619,0,0
2026/01/04 04:36:07.582,99.13,420,2619,0,0
2026/01/04 04:36:07.582,86.74,345,2619,0,0
2026/01/04 04:36:07.632,102.77,420,2619,0,0
2026/01/04 04:36:07.632,124.46,1980,2619,0,0
2026/01/04 04:36:07.632,111.37,465,2619,0,0
2026/01/04 04:36:07.632,75.86,345,2619,0,0
2026/01/04 04:36:07.632,94.30,375,2619,0,0
2026/01/04 04:36:07.632,98.84,420,2619,0,0
2026/01/04 04:36:07.632,99.13,420,2619,0,0
2026/01/04 04:36:07.632,86.74,345,2619,0,0
2026/01/04 04:36:07.682,97.75,420,2619,0,0
2026/01/04 04:36:07.682,124.47,1980,2619,0,0
2026/01/04 04:36:07.682,111.37,435,2619,0,0
2026/01/04 04:36:07.682,75.86,345,2619,0,0
2026/01/04 04:36:07.682,89.91,345,2619,0,0
2026/01/04 04:36:07.682,94.53,375,2619,0,0
2026/01/04 04:36:07.682,99.13,390,2619,0,0
2026/01/04 04:36:07.682,86.74,345,2619,0,0
2026/01/04 04:36:07.732,97.75,420,2619,0,0
2026/01/04 04:36:07.732,124.47,1980,2619,0,0
2026/01/04 04:36:07.732,107.17,435,2619,0,0
2026/01/04 04:36:07.732,71.61,345,2619,0,0
2026/01/04 04:36:07.732,89.91,345,2619,0,0
2026/01/04 04:36:07.732,94.53,375,2619,0,0
2026/01/04 04:36:07.732,93.80,390,2619,0,0
2026/01/04 04:36:07.732,81.68,345,2619,0,0
2026/01/04 04:36:07.782,93.92,375,2619,0,0
2026/01/04 04:36:07.782,124.47,435,2619,0,0
2026/01/04 04:36:07.782,107.17,435,2619,0,0
2026/01/04 04:36:07.782,69.82,345,2619,0,0
2026/01/04 04:36:07.782,85.52,345,2619,0,0
2026/01/04 04:36:07.782,89.83,375,2619,0,0
2026/01/04 04:36:07.782,93.80,345,2619,0,0
2026/01/04 04:36:07.782,77.76,345,2619,0,0
2026/01/04 04:36:07.832,93.92,375,2619,0,0
2026/01/04 04:36:07.832,119.72,435,2619,0,0
2026/01/04 04:36:07.832,102.94,435,2619,0,0
2026/01/04 04:36:07.832,69.82,345,2619,0,0
2026/01/04 04:36:07.832,85.52,345,2619,0,0
2026/01/04 04:36:07.832,89.83,375,2619,0,0
