timestamp,power.draw,clocks.sm,clocks.mem,utilization.gpu,utilization.memory
2026/01/04 04:50:14.927,112.10,1980,2619,0,0
2026/01/04 04:50:14.927,125.79,1980,2619,0,0
2026/01/04 04:50:14.927,114.34,1980,2619,0,0
2026/01/04 04:50:14.927,111.96,1980,2619,0,0
2026/01/04 04:50:14.927,118.31,750,2619,0,0
2026/01/04 04:50:14.927,112.51,765,2619,0,0
2026/01/04 04:50:14.927,110.88,630,2619,0,0
2026/01/04 04:50:14.927,107.28,375,2619,0,0
2026/01/04 04:50:14.977,112.10,1980,2619,0,0
2026/01/04 04:50:14.977,125.85,1980,2619,0,0
2026/01/04 04:50:14.977,114.34,1980,2619,0,0
2026/01/04 04:50:14.977,111.96,1980,2619,0,0
2026/01/04 04:50:14.977,113.49,750,2619,0,0
2026/01/04 04:50:14.977,112.51,705,2619,0,0
2026/01/04 04:50:14.977,110.88,630,2619,0,0
2026/01/04 04:50:14.977,102.22,345,2619,0,0
2026/01/04 04:50:15.027,109.52,705,2619,0,0
2026/01/04 04:50:15.027,125.85,1980,2619,0,0
2026/01/04 04:50:15.027,114.34,1980,2619,0,0
2026/01/04 04:50:15.027,111.96,1980,2619,0,0
2026/01/04 04:50:15.027,113.49,690,2619,0,0
2026/01/04 04:50:15.027,107.65,705,2619,0,0
2026/01/04 04:50:15.028,106.57,570,2619,0,0
2026/01/04 04:50:15.028,102.22,345,2619,0,0
2026/01/04 04:50:15.078,109.52,705,2619,0,0
2026/01/04 04:50:15.078,125.85,1980,2619,0,0
2026/01/04 04:50:15.078,114.38,1980,2619,0,0
2026/01/04 04:50:15.078,111.94,1980,2619,0,0
2026/01/04 04:50:15.078,109.06,690,2619,0,0
2026/01/04 04:50:15.078,107.65,705,2619,0,0
2026/01/04 04:50:15.078,106.57,570,2619,0,0
2026/01/04 04:50:15.078,96.22,345,2619,0,0
2026/01/04 04:50:15.128,109.52,645,2619,0,0
2026/01/04 04:50:15.128,125.82,1980,2619,0,0
2026/01/04 04:50:15.128,114.38,1980,2619,0,0
2026/01/04 04:50:15.128,111.96,1980,2619,0,0
2026/01/04 04:50:15.128,104.84,690,2619,0,0
2026/01/04 04:50:15.128,103.32,705,2619,0,0
2026/01/04 04:50:15.128,102.23,570,2619,0,0
2026/01/04 04:50:15.128,96.22,345,2619,0,0
2026/01/04 04:50:15.178,104.50,645,2619,0,0
2026/01/04 04:50:15.178,125.82,1980,2619,0,0
2026/01/04 04:50:15.178,114.39,1980,2619,0,0
