timestamp,power.draw,clocks.sm,clocks.mem,utilization.gpu,utilization.memory
2026/01/04 04:57:07.277,110.95,735,2619,0,0
2026/01/04 04:57:07.277,124.29,1980,2619,0,0
2026/01/04 04:57:07.277,113.84,1980,2619,0,0
2026/01/04 04:57:07.277,111.74,1980,2619,0,0
2026/01/04 04:57:07.277,113.79,735,2619,0,0
2026/01/04 04:57:07.277,110.16,765,2619,0,0
2026/01/04 04:57:07.277,112.12,540,2619,0,0
2026/01/04 04:57:07.277,105.69,375,2619,0,0
2026/01/04 04:57:07.327,110.95,735,2619,0,0
2026/01/04 04:57:07.327,124.32,1980,2619,0,0
2026/01/04 04:57:07.327,113.84,1980,2619,0,0
2026/01/04 04:57:07.327,111.74,1980,2619,0,0
2026/01/04 04:57:07.327,110.41,735,2619,0,0
2026/01/04 04:57:07.327,110.16,765,2619,0,0
2026/01/04 04:57:07.327,106.96,540,2619,0,0
2026/01/04 04:57:07.327,105.69,345,2619,0,0
2026/01/04 04:57:07.377,110.95,690,2619,0,0
2026/01/04 04:57:07.377,124.32,1980,2619,0,0
2026/01/04 04:57:07.377,113.83,1980,2619,0,0
2026/01/04 04:57:07.377,111.73,1980,2619,0,0
2026/01/04 04:57:07.377,110.41,735,2619,0,0
2026/01/04 04:57:07.377,106.05,765,2619,0,0
2026/01/04 04:57:07.378,106.96,495,2619,0,0
2026/01/04 04:57:07.378,99.81,345,2619,0,0
2026/01/04 04:57:07.428,106.88,690,2619,0,0
2026/01/04 04:57:07.428,124.32,1980,2619,0,0
2026/01/04 04:57:07.428,113.83,1980,2619,0,0
2026/01/04 04:57:07.428,111.73,1980,2619,0,0
2026/01/04 04:57:07.428,106.56,675,2619,0,0
2026/01/04 04:57:07.428,106.05,765,2619,0,0
2026/01/04 04:57:07.428,102.40,495,2619,0,0
2026/01/04 04:57:07.428,96.41,345,2619,0,0
2026/01/04 04:57:07.478,106.88,690,2619,0,0
2026/01/04 04:57:07.478,124.32,1980,2619,0,0
2026/01/04 04:57:07.478,113.82,1980,2619,0,0
2026/01/04 04:57:07.478,111.73,1980,2619,0,0
2026/01/04 04:57:07.478,106.56,675,2619,0,0
2026/01/04 04:57:07.478,102.15,690,2619,0,0
2026/01/04 04:57:07.478,102.40,495,2619,0,0
2026/01/04 04:57:07.478,96.41,345,2619,0,0
2026/01/04 04:57:07.528,102.96,690,2619,0,0
2026/01/04 04:57:07.528,124.32,1980,2619,0,0
2026/01/04 04:57:07.528,113.82,1980,2619,0,0
2026/01/04 04:57:07.528,111.73,1980,2619,0,0
2026/01/04 04:57:07.528,106.56,675,2619,0,0
2026/01/04 04:57:07.528,102.15,690,2619,0,0
2026/01/04 04:57:07.528,99.24,495,2619,0,0
2026/01/04 04:57:07.528,96.41,345,2619,0,0
2026/01/04 04:57:07.578,102.96,630,2619,0,0
2026/01/04 04:57:07.578,124.29,1980,2619,0,0
2026/01/04 04:57:07.578,113.83,1980,2619,0,0
2026/01/04 04:57:07.578,111.76,1980,2619,0,0
2026/01/04 04:57:07.578,101.08,675,2619,0,0
2026/01/04 04:57:07.578,96.87,690,2619,0,0
2026/01/04 04:57:07.578,99.24,450,2619,0,0
2026/01/04 04:57:07.578,90.59,345,2619,0,0
2026/01/04 04:57:07.628,98.08,630,2619,0,0
2026/01/04 04:57:07.628,124.29,1980,2619,0,0
2026/01/04 04:57:07.628,113.83,1980,2619,0,0
2026/01/04 04:57:07.628,111.76,1980,2619,0,0
2026/01/04 04:57:07.628,96.83,615,2619,0,0
2026/01/04 04:57:07.628,96.87,690,2619,0,0
2026/01/04 04:57:07.628,93.62,450,2619,0,0
2026/01/04 04:57:07.628,85.97,345,2619,0,0
2026/01/04 04:57:07.678,98.08,630,2619,0,0
2026/01/04 04:57:07.678,124.29,1980,2619,0,0
2026/01/04 04:57:07.678,113.83,675,2619,0,0
2026/01/04 04:57:07.678,111.75,1980,2619,0,0
2026/01/04 04:57:07.678,96.83,615,2619,0,0
2026/01/04 04:57:07.679,92.69,630,2619,0,0
2026/01/04 04:57:07.679,93.62,450,2619,0,0
2026/01/04 04:57:07.679,85.97,345,2619,0,0
2026/01/04 04:57:07.729,94.81,570,2619,0,0
2026/01/04 04:57:07.729,124.29,1980,2619,0,0
2026/01/04 04:57:07.729,110.14,675,2619,0,0
2026/01/04 04:57:07.729,111.75,630,2619,0,0
2026/01/04 04:57:07.729,96.83,615,2619,0,0
2026/01/04 04:57:07.729,92.69,630,2619,0,0
2026/01/04 04:57:07.729,89.22,450,2619,0,0
2026/01/04 04:57:07.729,85.97,345,2619,0,0
2026/01/04 04:57:07.779,94.81,570,2619,0,0
2026/01/04 04:57:07.779,121.88,675,2619,0,0
2026/01/04 04:57:07.779,106.06,675,2619,0,0
2026/01/04 04:57:07.779,107.97,630,2619,0,0
2026/01/04 04:57:07.779,93.18,615,2619,0,0
