timestamp,power.draw,clocks.sm,clocks.mem,utilization.gpu,utilization.memory
2026/01/04 03:59:50.207,111.63,1980,2619,0,0
2026/01/04 03:59:50.208,123.77,1980,2619,0,0
2026/01/04 03:59:50.208,113.76,1980,2619,0,0
2026/01/04 03:59:50.208,112.01,1980,2619,0,0
2026/01/04 03:59:50.208,117.02,465,2619,0,0
2026/01/04 03:59:50.208,110.91,465,2619,0,0
2026/01/04 03:59:50.208,109.85,465,2619,0,0
2026/01/04 03:59:50.208,103.74,360,2619,0,0
2026/01/04 03:59:50.258,111.64,1980,2619,0,0
2026/01/04 03:59:50.258,123.78,1980,2619,0,0
2026/01/04 03:59:50.258,113.76,1980,2619,0,0
2026/01/04 03:59:50.258,112.01,1980,2619,0,0
2026/01/04 03:59:50.258,111.87,420,2619,0,0
2026/01/04 03:59:50.258,110.91,435,2619,0,0
2026/01/04 03:59:50.258,109.85,465,2619,0,0
2026/01/04 03:59:50.258,103.74,360,2619,0,0
2026/01/04 03:59:50.308,111.62,1980,2619,0,0
2026/01/04 03:59:50.308,123.78,1980,2619,0,0
2026/01/04 03:59:50.308,113.75,1980,2619,0,0
2026/01/04 03:59:50.308,112.01,1980,2619,0,0
2026/01/04 03:59:50.308,111.87,420,2619,0,0
2026/01/04 03:59:50.308,106.68,435,2619,0,0
2026/01/04 03:59:50.308,104.47,435,2619,0,0
2026/01/04 03:59:50.308,98.26,360,2619,0,0
2026/01/04 03:59:50.358,111.62,1980,2619,0,0
2026/01/04 03:59:50.359,123.80,1980,2619,0,0
2026/01/04 03:59:50.359,113.75,1980,2619,0,0
2026/01/04 03:59:50.359,112.01,1980,2619,0,0
2026/01/04 03:59:50.359,107.57,420,2619,0,0
2026/01/04 03:59:50.359,106.68,435,2619,0,0
2026/01/04 03:59:50.359,104.47,435,2619,0,0
2026/01/04 03:59:50.359,98.26,345,2619,0,0
2026/01/04 03:59:50.409,111.62,1980,2619,0,0
2026/01/04 03:59:50.409,123.80,1980,2619,0,0
2026/01/04 03:59:50.409,113.29,1980,2619,0,0
2026/01/04 03:59:50.409,112.01,1980,2619,0,0
2026/01/04 03:59:50.409,107.57,420,2619,0,0
2026/01/04 03:59:50.409,102.46,435,2619,0,0
2026/01/04 03:59:50.409,101.29,390,2619,0,0
2026/01/04 03:59:50.409,93.42,345,2619,0,0
2026/01/04 03:59:50.459,111.62,1980,2619,0,0
2026/01/04 03:59:50.459,123.79,1980,2619,0,0
2026/01/04 03:59:50.459,113.29,1980,2619,0,0
2026/01/04 03:59:50.459,112.01,1980,2619,0,0
2026/01/04 03:59:50.459,103.26,390,2619,0,0
2026/01/04 03:59:50.459,102.46,435,2619,0,0
2026/01/04 03:59:50.459,101.29,390,2619,0,0
2026/01/04 03:59:50.459,93.42,345,2619,0,0
2026/01/04 03:59:50.509,111.62,1980,2619,0,0
2026/01/04 03:59:50.509,123.79,1980,2619,0,0
2026/01/04 03:59:50.509,113.29,450,2619,0,0
2026/01/04 03:59:50.509,112.01,1980,2619,0,0
2026/01/04 03:59:50.509,103.26,390,2619,0,0
2026/01/04 03:59:50.509,98.20,405,2619,0,0
2026/01/04 03:59:50.509,101.29,390,2619,0,0
2026/01/04 03:59:50.509,88.87,345,2619,0,0
2026/01/04 03:59:50.559,111.61,1980,2619,0,0
2026/01/04 03:59:50.559,123.79,1980,2619,0,0
2026/01/04 03:59:50.559,108.47,450,2619,0,0
2026/01/04 03:59:50.559,112.01,450,2619,0,0
2026/01/04 03:59:50.559,98.07,390,2619,0,0
2026/01/04 03:59:50.559,98.20,405,2619,0,0
2026/01/04 03:59:50.559,95.74,390,2619,0,0
2026/01/04 03:59:50.559,88.87,345,2619,0,0
2026/01/04 03:59:50.609,111.61,1980,2619,0,0
2026/01/04 03:59:50.609,123.79,1980,2619,0,0
2026/01/04 03:59:50.609,105.03,450,2619,0,0
2026/01/04 03:59:50.609,109.91,450,2619,0,0
2026/01/04 03:59:50.609,98.07,390,2619,0,0
2026/01/04 03:59:50.609,93.52,405,2619,0,0
2026/01/04 03:59:50.609,95.74,360,2619,0,0
2026/01/04 03:59:50.609,83.65,345,2619,0,0
2026/01/04 03:59:50.660,111.60,1980,2619,0,0
2026/01/04 03:59:50.660,123.80,1980,2619,0,0
2026/01/04 03:59:50.660,105.03,450,2619,0,0
2026/01/04 03:59:50.660,109.91,450,2619,0,0
2026/01/04 03:59:50.660,93.73,360,2619,0,0
2026/01/04 03:59:50.660,93.52,405,2619,0,0
2026/01/04 03:59:50.660,90.97,360,2619,0,0
2026/01/04 03:59:50.660,83.65,345,2619,0,0
2026/01/04 03:59:50.710,111.60,450,2619,0,0
2026/01/04 03:59:50.710,123.80,1980,2619,0,0
2026/01/04 03:59:50.710,105.03,405,2619,0,0
2026/01/04 03:59:50.710,105.70,450,2619,0,0
2026/01/04 03:59:50.710,93.73,360,2619,0,0
2026/01/04 03:59:50.710,89.67,360,2619,0,0
2026/01/04 03:59:50.710,90.97,360,2619,0,0
2026/01/04 03:59:50.710,78.80,345,2619,0,0
2026/01/04 03:59:50.760,108.66,450,2619,0,0
2026/01/04 03:59:50.760,122.33,450,2619,0,0
2026/01/04 03:59:50.760,100.24,405,2619,0,0
2026/01/04 03:59:50.760,105.70,405,2619,0,0
2026/01/04 03:59:50.760,93.73,360,2619,0,0
2026/01/04 03:59:50.760,89.67,360,2619,0,0
2026/01/04 03:59:50.760,86.93,360,2619,0,0
2026/01/04 03:59:50.760,78.80,345,2619,0,0
2026/01/04 03:59:50.810,108.66,435,2619,0,0
2026/01/04 03:59:50.810,122.33,450,2619,0,0
2026/01/04 03:59:50.810,100.24,405,2619,0,0
2026/01/04 03:59:50.810,101.45,405,2619,0,0
2026/01/04 03:59:50.810,90.07,360,2619,0,0
2026/01/04 03:59:50.810,85.13,360,2619,0,0
2026/01/04 03:59:50.810,86.93,345,2619,0,0
2026/01/04 03:59:50.810,74.39,345,2619,0,0
2026/01/04 03:59:50.860,103.76,435,2619,0,0
2026/01/04 03:59:50.860,118.56,450,2619,0,0
