timestamp,power.draw,clocks.sm,clocks.mem,utilization.gpu,utilization.memory
2026/01/04 04:01:19.987,111.27,1980,2619,0,0
2026/01/04 04:01:19.988,123.13,450,2619,0,0
2026/01/04 04:01:19.988,113.12,1980,2619,0,0
2026/01/04 04:01:19.988,111.11,1980,2619,0,0
2026/01/04 04:01:19.988,123.61,1980,2619,0,0
2026/01/04 04:01:19.988,114.12,1980,2619,0,0
2026/01/04 04:01:19.988,117.78,1980,2619,0,0
2026/01/04 04:01:19.988,119.16,405,2619,0,0
2026/01/04 04:01:20.038,111.25,1980,2619,0,0
2026/01/04 04:01:20.038,117.78,450,2619,0,0
2026/01/04 04:01:20.038,113.09,1980,2619,0,0
2026/01/04 04:01:20.038,111.11,1980,2619,0,0
2026/01/04 04:01:20.038,123.60,1980,2619,0,0
2026/01/04 04:01:20.038,114.12,1980,2619,0,0
2026/01/04 04:01:20.038,117.79,1980,2619,0,0
2026/01/04 04:01:20.038,119.16,405,2619,0,0
2026/01/04 04:01:20.088,111.25,1980,2619,0,0
2026/01/04 04:01:20.088,117.78,450,2619,0,0
2026/01/04 04:01:20.088,113.09,1980,2619,0,0
2026/01/04 04:01:20.088,111.11,1980,2619,0,0
2026/01/04 04:01:20.088,123.60,465,2619,0,0
2026/01/04 04:01:20.088,114.12,1980,2619,0,0
2026/01/04 04:01:20.088,117.79,1980,2619,0,0
2026/01/04 04:01:20.088,114.26,405,2619,0,0
2026/01/04 04:01:20.138,111.25,1980,2619,0,0
2026/01/04 04:01:20.138,113.05,450,2619,0,0
2026/01/04 04:01:20.138,113.09,1980,2619,0,0
2026/01/04 04:01:20.138,111.11,1980,2619,0,0
2026/01/04 04:01:20.138,120.01,465,2619,0,0
2026/01/04 04:01:20.138,114.11,1980,2619,0,0
2026/01/04 04:01:20.138,116.86,465,2619,0,0
2026/01/04 04:01:20.138,114.26,405,2619,0,0
2026/01/04 04:01:20.189,111.25,1980,2619,0,0
2026/01/04 04:01:20.189,109.27,420,2619,0,0
2026/01/04 04:01:20.189,113.12,1980,2619,0,0
2026/01/04 04:01:20.189,111.11,1980,2619,0,0
2026/01/04 04:01:20.189,120.01,465,2619,0,0
2026/01/04 04:01:20.189,114.11,1980,2619,0,0
2026/01/04 04:01:20.189,116.86,465,2619,0,0
2026/01/04 04:01:20.189,109.36,375,2619,0,0
2026/01/04 04:01:20.239,111.25,1980,2619,0,0
2026/01/04 04:01:20.239,109.27,420,2619,0,0
2026/01/04 04:01:20.239,113.13,1980,2619,0,0
2026/01/04 04:01:20.239,111.09,1980,2619,0,0
2026/01/04 04:01:20.239,116.60,465,2619,0,0
2026/01/04 04:01:20.239,111.29,450,2619,0,0
2026/01/04 04:01:20.239,112.44,435,2619,0,0
2026/01/04 04:01:20.239,109.36,375,2619,0,0
2026/01/04 04:01:20.289,111.25,1980,2619,0,0
2026/01/04 04:01:20.289,104.53,420,2619,0,0
2026/01/04 04:01:20.289,113.13,1980,2619,0,0
2026/01/04 04:01:20.289,111.09,1980,2619,0,0
2026/01/04 04:01:20.289,116.60,420,2619,0,0
2026/01/04 04:01:20.289,111.29,450,2619,0,0
2026/01/04 04:01:20.289,112.44,435,2619,0,0
2026/01/04 04:01:20.289,109.36,375,2619,0,0
2026/01/04 04:01:20.339,111.25,1980,2619,0,0
2026/01/04 04:01:20.339,104.53,420,2619,0,0
2026/01/04 04:01:20.339,113.13,1980,2619,0,0
2026/01/04 04:01:20.339,111.08,1980,2619,0,0
2026/01/04 04:01:20.339,111.69,420,2619,0,0
2026/01/04 04:01:20.339,111.29,450,2619,0,0
2026/01/04 04:01:20.339,112.44,435,2619,0,0
2026/01/04 04:01:20.339,103.82,375,2619,0,0
2026/01/04 04:01:20.389,111.25,1980,2619,0,0
2026/01/04 04:01:20.389,99.79,375,2619,0,0
2026/01/04 04:01:20.389,113.15,1980,2619,0,0
2026/01/04 04:01:20.389,111.08,1980,2619,0,0
2026/01/04 04:01:20.389,111.69,420,2619,0,0
2026/01/04 04:01:20.389,106.25,450,2619,0,0
2026/01/04 04:01:20.389,107.07,435,2619,0,0
2026/01/04 04:01:20.389,99.47,345,2619,0,0
2026/01/04 04:01:20.439,111.24,1980,2619,0,0
2026/01/04 04:01:20.439,99.79,375,2619,0,0
2026/01/04 04:01:20.439,113.15,1980,2619,0,0
2026/01/04 04:01:20.439,111.07,1980,2619,0,0
2026/01/04 04:01:20.439,107.48,390,2619,0,0
2026/01/04 04:01:20.439,106.25,405,2619,0,0
2026/01/04 04:01:20.439,103.48,390,2619,0,0
2026/01/04 04:01:20.439,99.47,345,2619,0,0
2026/01/04 04:01:20.490,111.24,1980,2619,0,0
2026/01/04 04:01:20.490,94.09,375,2619,0,0
2026/01/04 04:01:20.490,113.16,1980,2619,0,0
2026/01/04 04:01:20.490,111.07,1980,2619,0,0
2026/01/04 04:01:20.490,107.48,390,2619,0,0
2026/01/04 04:01:20.490,102.86,405,2619,0,0
2026/01/04 04:01:20.490,103.48,390,2619,0,0
2026/01/04 04:01:20.490,99.47,345,2619,0,0
2026/01/04 04:01:20.540,111.24,1980,2619,0,0
2026/01/04 04:01:20.540,94.09,375,2619,0,0
2026/01/04 04:01:20.540,113.16,1980,2619,0,0
2026/01/04 04:01:20.540,111.07,1980,2619,0,0
2026/01/04 04:01:20.540,101.97,390,2619,0,0
2026/01/04 04:01:20.540,102.86,405,2619,0,0
2026/01/04 04:01:20.540,103.48,390,2619,0,0
2026/01/04 04:01:20.540,93.54,345,2619,0,0
2026/01/04 04:01:20.590,111.24,1980,2619,0,0
2026/01/04 04:01:20.590,94.09,345,2619,0,0
2026/01/04 04:01:20.590,110.31,450,2619,0,0
2026/01/04 04:01:20.590,111.07,450,2619,0,0
2026/01/04 04:01:20.590,101.97,390,2619,0,0
2026/01/04 04:01:20.590,97.79,405,2619,0,0
2026/01/04 04:01:20.590,98.09,390,2619,0,0
2026/01/04 04:01:20.590,93.54,345,2619,0,0
2026/01/04 04:01:20.640,111.24,1980,2619,0,0
2026/01/04 04:01:20.640,89.33,345,2619,0,0
2026/01/04 04:01:20.640,110.31,450,2619,0,0
2026/01/04 04:01:20.640,109.79,450,2619,0,0
2026/01/04 04:01:20.640,99.02,360,2619,0,0
2026/01/04 04:01:20.640,97.79,405,2619,0,0
2026/01/04 04:01:20.640,98.09,360,2619,0,0
2026/01/04 04:01:20.640,89.58,345,2619,0,0
2026/01/04 04:01:20.690,111.24,1980,2619,0,0
2026/01/04 04:01:20.690,89.33,345,2619,0,0
2026/01/04 04:01:20.690,106.19,450,2619,0,0
2026/01/04 04:01:20.690,109.79,450,2619,0,0
2026/01/04 04:01:20.690,99.02,360,2619,0,0
2026/01/04 04:01:20.690,94.77,375,2619,0,0
2026/01/04 04:01:20.690,92.67,360,2619,0,0
2026/01/04 04:01:20.690,89.58,345,2619,0,0
2026/01/04 04:01:20.740,111.22,1980,2619,0,0
2026/01/04 04:01:20.740,84.55,345,2619,0,0
2026/01/04 04:01:20.740,106.19,420,2619,0,0
2026/01/04 04:01:20.740,105.62,450,2619,0,0
2026/01/04 04:01:20.741,99.02,360,2619,0,0
2026/01/04 04:01:20.741,94.77,375,2619,0,0
2026/01/04 04:01:20.741,89.04,360,2619,0,0
2026/01/04 04:01:20.741,83.62,345,2619,0,0
2026/01/04 04:01:20.791,111.22,435,2619,0,0
2026/01/04 04:01:20.791,84.55,345,2619,0,0
2026/01/04 04:01:20.791,101.43,420,2619,0,0
2026/01/04 04:01:20.791,105.62,420,2619,0,0
2026/01/04 04:01:20.791,93.93,360,2619,0,0
2026/01/04 04:01:20.791,89.32,375,2619,0,0
2026/01/04 04:01:20.791,89.04,360,2619,0,0
2026/01/04 04:01:20.791,83.62,345,2619,0,0
2026/01/04 04:01:20.841,107.38,435,2619,0,0
2026/01/04 04:01:20.841,80.63,345,2619,0,0
2026/01/04 04:01:20.841,101.43,420,2619,0,0
2026/01/04 04:01:20.841,101.44,420,2619,0,0
2026/01/04 04:01:20.841,89.00,345,2619,0,0
2026/01/04 04:01:20.841,89.32,345,2619,0,0
2026/01/04 04:01:20.841,89.04,345,2619,0,0
2026/01/04 04:01:20.841,79.53,345,2619,0,0
2026/01/04 04:01:20.891,107.38,435,2619,0,0
2026/01/04 04:01:20.891,80.63,345,2619,0,0
2026/01/04 04:01:20.891,96.18,375,2619,0,0
2026/01/04 04:01:20.891,101.44,420,2619,0,0
2026/01/04 04:01:20.891,89.00,345,2619,0,0
2026/01/04 04:01:20.891,85.04,345,2619,0,0
2026/01/04 04:01:20.891,83.61,345,2619,0,0
2026/01/04 04:01:20.891,79.53,345,2619,0,0
2026/01/04 04:01:20.941,103.17,435,2619,0,0
2026/01/04 04:01:20.941,75.79,345,2619,0,0
2026/01/04 04:01:20.941,96.18,375,2619,0,0
2026/01/04 04:01:20.941,97.29,420,2619,0,0
2026/01/04 04:01:20.941,89.00,345,2619,0,0
2026/01/04 04:01:20.941,85.04,345,2619,0,0
2026/01/04 04:01:20.941,83.61,345,2619,0,0
2026/01/04 04:01:20.941,74.39,345,2619,0,0
2026/01/04 04:01:20.991,103.17,405,2619,0,0
2026/01/04 04:01:20.991,75.79,345,2619,0,0
