timestamp,power.draw,clocks.sm,clocks.mem,utilization.gpu,utilization.memory
2026/01/04 04:09:41.800,110.65,1980,2619,0,0
2026/01/04 04:09:41.801,124.96,1980,2619,0,0
2026/01/04 04:09:41.801,113.43,1980,2619,0,0
2026/01/04 04:09:41.801,111.18,1980,2619,0,0
2026/01/04 04:09:41.801,116.16,765,2619,0,0
2026/01/04 04:09:41.801,110.38,750,2619,0,0
2026/01/04 04:09:41.801,110.96,630,2619,0,0
2026/01/04 04:09:41.801,100.93,345,2619,0,0
2026/01/04 04:09:41.851,110.65,1980,2619,0,0
2026/01/04 04:09:41.851,124.96,1980,2619,0,0
2026/01/04 04:09:41.851,113.43,1980,2619,0,0
2026/01/04 04:09:41.851,111.16,1980,2619,0,0
2026/01/04 04:09:41.851,111.88,765,2619,0,0
2026/01/04 04:09:41.851,106.31,750,2619,0,0
2026/01/04 04:09:41.851,106.69,570,2619,0,0
2026/01/04 04:09:41.851,100.93,345,2619,0,0
2026/01/04 04:09:41.901,110.65,1980,2619,0,0
2026/01/04 04:09:41.901,124.94,1980,2619,0,0
2026/01/04 04:09:41.901,113.41,1980,2619,0,0
2026/01/04 04:09:41.901,111.16,1980,2619,0,0
2026/01/04 04:09:41.901,111.88,690,2619,0,0
2026/01/04 04:09:41.901,102.42,690,2619,0,0
2026/01/04 04:09:41.901,106.69,570,2619,0,0
2026/01/04 04:09:41.901,96.15,345,2619,0,0
2026/01/04 04:09:41.951,110.67,1980,2619,0,0
2026/01/04 04:09:41.951,124.94,1980,2619,0,0
2026/01/04 04:09:41.951,113.41,1980,2619,0,0
2026/01/04 04:09:41.951,111.19,1980,2619,0,0
2026/01/04 04:09:41.951,106.88,690,2619,0,0
2026/01/04 04:09:41.951,102.42,690,2619,0,0
2026/01/04 04:09:41.951,101.52,570,2619,0,0
2026/01/04 04:09:41.951,96.15,345,2619,0,0
2026/01/04 04:09:42.002,110.67,1980,2619,0,0
2026/01/04 04:09:42.002,124.94,1980,2619,0,0
2026/01/04 04:09:42.002,113.38,1980,2619,0,0
2026/01/04 04:09:42.002,111.19,1980,2619,0,0
2026/01/04 04:09:42.002,106.88,690,2619,0,0
2026/01/04 04:09:42.002,98.39,690,2619,0,0
2026/01/04 04:09:42.002,101.52,570,2619,0,0
2026/01/04 04:09:42.002,96.15,345,2619,0,0
2026/01/04 04:09:42.052,110.67,1980,2619,0,0
2026/01/04 04:09:42.052,124.94,1980,2619,0,0
2026/01/04 04:09:42.052,113.38,1980,2619,0,0
2026/01/04 04:09:42.052,111.18,1980,2619,0,0
2026/01/04 04:09:42.052,103.54,690,2619,0,0
2026/01/04 04:09:42.052,98.39,690,2619,0,0
2026/01/04 04:09:42.052,98.44,525,2619,0,0
2026/01/04 04:09:42.052,91.32,345,2619,0,0
2026/01/04 04:09:42.102,110.67,1980,2619,0,0
2026/01/04 04:09:42.102,124.94,1980,2619,0,0
2026/01/04 04:09:42.102,109.89,705,2619,0,0
2026/01/04 04:09:42.102,111.18,720,2619,0,0
2026/01/04 04:09:42.102,103.54,690,2619,0,0
2026/01/04 04:09:42.102,98.39,630,2619,0,0
2026/01/04 04:09:42.102,98.44,525,2619,0,0
2026/01/04 04:09:42.102,86.77,345,2619,0,0
2026/01/04 04:09:42.152,110.67,660,2619,0,0
2026/01/04 04:09:42.152,124.94,1980,2619,0,0
2026/01/04 04:09:42.152,109.89,705,2619,0,0
2026/01/04 04:09:42.152,107.60,720,2619,0,0
2026/01/04 04:09:42.152,98.48,630,2619,0,0
2026/01/04 04:09:42.152,93.51,630,2619,0,0
2026/01/04 04:09:42.152,92.85,525,2619,0,0
2026/01/04 04:09:42.152,86.77,345,2619,0,0
2026/01/04 04:09:42.202,106.91,660,2619,0,0
2026/01/04 04:09:42.202,124.93,1980,2619,0,0
2026/01/04 04:09:42.202,105.96,705,2619,0,0
2026/01/04 04:09:42.202,107.60,720,2619,0,0
2026/01/04 04:09:42.202,98.48,630,2619,0,0
2026/01/04 04:09:42.202,89.77,630,2619,0,0
2026/01/04 04:09:42.202,92.85,525,2619,0,0
2026/01/04 04:09:42.202,86.77,345,2619,0,0
2026/01/04 04:09:42.252,106.91,660,2619,0,0
2026/01/04 04:09:42.252,124.93,1980,2619,0,0
2026/01/04 04:09:42.252,105.96,705,2619,0,0
2026/01/04 04:09:42.252,103.45,660,2619,0,0
2026/01/04 04:09:42.252,94.88,585,2619,0,0
2026/01/04 04:09:42.253,89.77,630,2619,0,0
2026/01/04 04:09:42.253,89.38,480,2619,0,0
2026/01/04 04:09:42.253,81.76,345,2619,0,0
2026/01/04 04:09:42.303,102.17,660,2619,0,0
2026/01/04 04:09:42.303,124.92,1980,2619,0,0
2026/01/04 04:09:42.303,101.99,645,2619,0,0
2026/01/04 04:09:42.303,103.45,660,2619,0,0
2026/01/04 04:09:42.303,94.88,585,2619,0,0
2026/01/04 04:09:42.303,89.77,570,2619,0,0
2026/01/04 04:09:42.303,89.38,480,2619,0,0
2026/01/04 04:09:42.303,76.01,345,2619,0,0
2026/01/04 04:09:42.353,102.17,600,2619,0,0
2026/01/04 04:09:42.353,124.92,1980,2619,0,0
2026/01/04 04:09:42.353,101.99,645,2619,0,0
2026/01/04 04:09:42.353,98.82,660,2619,0,0
2026/01/04 04:09:42.353,90.07,585,2619,0,0
2026/01/04 04:09:42.353,84.74,570,2619,0,0
2026/01/04 04:09:42.353,84.16,480,2619,0,0
2026/01/04 04:09:42.353,76.01,345,2619,0,0
2026/01/04 04:09:42.403,97.93,600,2619,0,0
2026/01/04 04:09:42.403,121.45,600,2619,0,0
2026/01/04 04:09:42.403,96.86,645,2619,0,0
2026/01/04 04:09:42.403,98.82,660,2619,0,0
2026/01/04 04:09:42.403,90.07,585,2619,0,0
2026/01/04 04:09:42.403,82.04,525,2619,0,0
2026/01/04 04:09:42.403,84.16,480,2619,0,0
2026/01/04 04:09:42.403,76.01,345,2619,0,0
2026/01/04 04:09:42.453,97.93,600,2619,0,0
2026/01/04 04:09:42.453,121.45,600,2619,0,0
2026/01/04 04:09:42.453,96.86,645,2619,0,0
2026/01/04 04:09:42.453,94.49,600,2619,0,0
2026/01/04 04:09:42.453,85.75,525,2619,0,0
2026/01/04 04:09:42.453,82.04,525,2619,0,0
2026/01/04 04:09:42.453,81.36,435,2619,0,0
2026/01/04 04:09:42.453,74.50,345,2619,0,0
2026/01/04 04:09:42.503,94.67,600,2619,0,0
2026/01/04 04:09:42.503,116.82,600,2619,0,0
2026/01/04 04:09:42.503,93.59,585,2619,0,0
2026/01/04 04:09:42.503,94.49,600,2619,0,0
2026/01/04 04:09:42.503,85.75,525,2619,0,0
2026/01/04 04:09:42.503,82.04,525,2619,0,0
2026/01/04 04:09:42.503,81.36,435,2619,0,0
2026/01/04 04:09:42.503,74.50,345,2619,0,0
2026/01/04 04:09:42.553,94.67,600,2619,0,0
2026/01/04 04:09:42.553,116.82,600,2619,0,0
2026/01/04 04:09:42.553,93.59,585,2619,0,0
2026/01/04 04:09:42.553,90.40,600,2619,0,0
2026/01/04 04:09:42.554,82.42,525,2619,0,0
2026/01/04 04:09:42.554,76.37,525,2619,0,0
2026/01/04 04:09:42.554,75.38,435,2619,0,0
2026/01/04 04:09:42.554,74.45,345,2619,0,0
2026/01/04 04:09:42.604,90.60,540,2619,0,0
2026/01/04 04:09:42.604,111.82,555,2619,0,0
2026/01/04 04:09:42.604,88.67,585,2619,0,0
2026/01/04 04:09:42.604,90.40,600,2619,0,0
2026/01/04 04:09:42.604,82.42,525,2619,0,0
2026/01/04 04:09:42.604,76.37,525,2619,0,0
2026/01/04 04:09:42.604,75.38,435,2619,0,0
2026/01/04 04:09:42.604,74.45,345,2619,0,0
2026/01/04 04:09:42.654,90.60,540,2619,0,0
2026/01/04 04:09:42.654,111.82,555,2619,0,0
2026/01/04 04:09:42.654,88.67,585,2619,0,0
2026/01/04 04:09:42.654,90.40,555,2619,0,0
2026/01/04 04:09:42.654,81.62,480,2619,0,0
2026/01/04 04:09:42.654,72.93,525,2619,0,0
2026/01/04 04:09:42.654,75.38,405,2619,0,0
2026/01/04 04:09:42.654,74.41,345,2619,0,0
2026/01/04 04:09:42.704,85.67,540,2619,0,0
2026/01/04 04:09:42.704,106.99,555,2619,0,0
2026/01/04 04:09:42.704,85.39,540,2619,0,0
2026/01/04 04:09:42.704,86.31,555,2619,0,0
2026/01/04 04:09:42.704,81.62,480,2619,0,0
2026/01/04 04:09:42.704,72.93,480,2619,0,0
2026/01/04 04:09:42.704,73.52,405,2619,0,0
2026/01/04 04:09:42.704,74.41,345,2619,0,0
2026/01/04 04:09:42.754,85.67,540,2619,0,0
2026/01/04 04:09:42.754,106.99,555,2619,0,0
2026/01/04 04:09:42.754,85.39,540,2619,0,0
2026/01/04 04:09:42.754,86.31,555,2619,0,0
2026/01/04 04:09:42.754,81.49,480,2619,0,0
2026/01/04 04:09:42.754,72.76,480,2619,0,0
2026/01/04 04:09:42.754,73.52,405,2619,0,0
2026/01/04 04:09:42.754,74.37,345,2619,0,0
2026/01/04 04:09:42.804,81.56,495,2619,0,0
2026/01/04 04:09:42.804,102.58,510,2619,0,0
2026/01/04 04:09:42.804,80.44,540,2619,0,0
2026/01/04 04:09:42.804,81.94,555,2619,0,0
2026/01/04 04:09:42.804,81.49,480,2619,0,0
